chapter_id,date,sentence
ch13,"October 3rd, 1784","“I owe you an explanation, Mary,” he said to me, his voice very low."
ch2,"November 1st, 1783",Mother and Father have curtained off a section of it with an old blanket — that’s where they and baby Margaret will sleep.
ch6,"March 3rd, 1784",We’ve been working for days collecting the buckets of sap and lugging them over to the boiling areas where the big iron kettles are hanging over the fires.
ch1,"October 6th, 1783",Her face was all twisted up and she was crying.
ch1,"October 6th, 1783","We just had johnnycake and cheese that Father had purchased at Chimney Point, but it tasted wonderful."
ch3,"December 1st, 1783",We have so few clothes and no means yet of making more.
ch9,"June 1st, 1784","Father and Mother share a small one, Jamie, Grannie and I share the larger."
ch10,"July 2nd, 1784",Mother showed me how.
ch5,"February 1st, 1784",Grannie is worried too and it is making her very cross.
ch3,"December 1st, 1783",I suppose we’re Canadians too.
ch13,"October 3rd, 1784",I wouldn’t watch.
ch10,"July 2nd, 1784","If we’re lucky and if she has her new loom by then, it will be Aunt Norah."
ch1,"October 6th, 1783","They paraded Father through town that way, shouting vile oaths that I cannot repeat even to this journal."
ch1,"October 6th, 1783","Then Jamie sassed Grannie and she switched him and now 
he’s
 gone all grumpy."
ch1,"October 6th, 1783","“There’s a waterfall up ahead of us,” Father said."
ch1,"October 6th, 1783","I expect I’ll have to carry that, too, somehow."
ch4,"January 1st, 1784",Grannie firmly believes that it would bring very bad luck upon a house if the first-foot were a redhead.
ch7,"April 6th, 1784","He just barely escaped with his life, and Mrs. Livingstone had to follow him and bring the children with her all by herself!"
ch2,"November 1st, 1783","Also a meagre supply of salt pork (I am 
so
 tired of salt pork!"
ch9,"June 1st, 1784",Who needs boots now?
ch9,"June 1st, 1784","It makes writing quite difficult, but I certainly don’t care."
ch3,"December 1st, 1783","It has turned out to be a lovely birthday, after all."
ch12,"September 6th, 1784","They chopped firewood enough for us to last the winter, and by the time they were done with the burning, they were all quite black with soot."
ch12,"September 6th, 1784","I do not know how he managed to understand them, but he tells us that they will take him fishing on the river tomorrow night."
ch5,"February 1st, 1784",Made to ride backwards on a mule through town for all to see and jeer at?
ch4,"January 1st, 1784",Mr. Murchison prayed today for Hannah at Sunday services.
ch1,"October 6th, 1783",“I’ll sell it all for the best price I can get.
ch8,"May 2nd, 1784",Some Indian men came into camp today and brought fresh fish.
ch2,"November 1st, 1783",Salt pork and turnips for supper.
ch7,"April 6th, 1784","“Many a time,” Mrs. Livingstone answered."
ch10,"July 2nd, 1784",They have also helped Father place boulders at each corner of the building to give support for the walls.
ch2,"November 1st, 1783","Finally I did, and managed to hand her back up to her father."
ch7,"April 6th, 1784","Only when the talk turned to the coming journey did her fingers falter but, surprisingly enough, most of the women were making their plans to move with very few qualms."
ch12,"September 6th, 1784",It seems that Johnstown is growing by leaps and bounds.
ch3,"December 1st, 1783",People fish here even in the winter.
ch7,"April 6th, 1784",The men and boys were waiting for us there.
ch9,"June 1st, 1784","Father says they will be drawing the lots very soon and it is 
about time!"
ch14,"November 1st, 1784",Jamie is whittling kindling wood.
ch3,"December 1st, 1783",Could Grannie possibly be mellowing?
ch8,"May 2nd, 1784","Tiny black flies manage to get into my hair, my ears, down the neck of my dress — everywhere!"
ch9,"June 1st, 1784",(I’ve had enough of those!)
ch7,"April 6th, 1784",It’s in back of our cabin where a little grove of cedar trees makes a kind of secret place.
ch10,"July 2nd, 1784",His fur was standing straight up along his back and his teeth were bared.
ch10,"July 2nd, 1784","No time to write, there is too much to do."
ch9,"June 1st, 1784",Everyone is strangely quiet.
ch8,"May 2nd, 1784",After that all supplies will be cut off and this camp will be closed.
ch1,"October 6th, 1783",I used to get so angry at him.
ch1,"October 6th, 1783",He stood watching us as we urged old Blue into the river.
ch10,"July 2nd, 1784",I hope it is not too far.
ch1,"October 6th, 1783",Her family’s name is Ross and they lived down in the Mohawk Valley.
ch1,"October 6th, 1783","“Go to sleep, both of you,” Mother ordered."
ch1,"October 6th, 1783","Grannie has no patience with what she calls “foolishness.” I’m not usually too quick to be helpful, but I was tonight."
ch1,"October 6th, 1783",I need to write.
ch2,"November 1st, 1783",Mother wouldn’t eat.
ch3,"December 1st, 1783","Usually by this time we would have had the harvest in and would have been busy putting down potatoes and vegetables in our root cellar, drying apples and salting pork in barrels."
ch10,"July 2nd, 1784",Then I heard a great crashing noise in the trees behind us.
ch13,"October 3rd, 1784",We will hang them in bunches by the fire to dry.
ch1,"October 6th, 1783",“Traitor!” they called him.
ch1,"October 6th, 1783",And very wet.
ch3,"December 1st, 1783",She and Mother are cleaning every corner of the house and it is worth a body’s life to get in their way.
ch1,"October 6th, 1783","I had just fallen asleep when suddenly the dog started barking and howling and making enough racket to “raise the dead,” as Grannie says."
ch9,"June 1st, 1784","I found that very amusing, given the difference in their sizes, but I must admit that the dog has been giving her a wide berth ever since."
ch13,"October 3rd, 1784",We have harvested some small bedraggled turnip roots and a fair crop of beans.
ch10,"July 2nd, 1784",The drawing of the lots will be done today.
ch1,"October 6th, 1783","Walking is a little easier as there are not so many hills, but watching the river flow back to the land we’ve left, while we are trudging along in the opposite direction, fills me with sadness."
ch1,"October 6th, 1783","I certainly haven’t been very boisterous lately, but I do seem to get in her way a lot."
ch2,"November 1st, 1783",He hardly spoke a word — just let Angus do all the talking.
ch13,"October 3rd, 1784",We are not alone.
ch1,"October 6th, 1783",At least we have Bess for milk and butter.
ch1,"October 6th, 1783","Later
What joy!"
ch9,"June 1st, 1784",(Thanks be we have not had need of that in this family.)
ch1,"October 6th, 1783","And I used to love those talks with him, but this one was very different."
ch8,"May 2nd, 1784","Then Jamie declared he had to go, too, and Mother said we couldn’t go alone, and Father said he had better keep a watch out, so it was a regular parade into the bushes to the latrine."
ch1,"October 6th, 1783",There are just as many squirrels around here as there were back home.
ch7,"April 6th, 1784","I was feeling very shy and I know she was, too."
ch6,"March 3rd, 1784",The mood in the settlement has changed completely.
ch2,"November 1st, 1783","“Hello, Mouse,” he said, just the way he always did."
ch7,"April 6th, 1784",I saw robins today.
ch8,"May 2nd, 1784",There are not enough boats assembled yet.
ch9,"June 1st, 1784",(I know this one too well.
ch2,"November 1st, 1783",This is how she did it.
ch2,"November 1st, 1783","Hannah, of course, never stopped asking questions the whole time they were here."
ch1,"October 6th, 1783","Mother is so certain that we will return home, but if we settle there, would we?"
ch1,"October 6th, 1783","When that Indian appeared last night, I leaped up, totally without care for my journal, and it nearly fell into the fire."
ch1,"October 6th, 1783",It makes me too sad.
ch11,"August 2nd, 1784","Just bark for this year, but next year Father will make a better one."
ch1,"October 6th, 1783","Hannah told me that it takes a particular skill to make a weaver’s loom, and this one was made especially for her mother by a master carpenter back home."
ch1,"October 6th, 1783",What spoiled the day for me was being stopped by yet another rebel patrol and then passing by two burned-out farms.
ch2,"November 1st, 1783",Canada!
ch1,"October 6th, 1783","Not that she complains, but I can tell."
ch10,"July 2nd, 1784",The axe glanced off the log and grazed his foot.
ch13,"October 3rd, 1784","To make things even better, in payment Father will be given a cow, a pair of geese, two lambs and a piglet."
ch9,"June 1st, 1784",I don’t care.
ch1,"October 6th, 1783",I cannot bear looking at Father.
ch2,"November 1st, 1783","Mother was terribly unhappy to have to part with him again, but he reassures us that he will see us in the spring as soon as the river opens up."
ch1,"October 6th, 1783",I had just finished writing those words when I saw Father returning and his face looked like a thunder cloud.
ch12,"September 6th, 1784","It is an even better one than the one she had in Albany, as she can sit down at it and it has a foot treadle for turning the wheel and a removable wooden bobbin."
ch6,"March 3rd, 1784","The quilting bee is the week after next, and she will be able to go so we practised our stitches."
ch10,"July 2nd, 1784",Mittens is attacking a leaf with great ferocity.
ch6,"March 3rd, 1784",I am terribly afraid that she is neater than I and her stitches are tinier.
ch13,"October 3rd, 1784",And that was the last I ever saw of them.
ch5,"February 1st, 1784",Mr. Walker pulled and pulled and my poor father hung onto the chair and tried so hard not to howl with pain.
ch13,"October 3rd, 1784",Then he squeezed my hand tightly.
ch5,"February 1st, 1784",I don’t suppose I shall ever have a home again.
ch1,"October 6th, 1783",Walking was more pleasant today.
ch2,"November 1st, 1783","), flour, ground corn and oatmeal."
ch1,"October 6th, 1783",I guess that makes up for it.
ch10,"July 2nd, 1784","Even so, they will have to make one or two trips more."
ch2,"November 1st, 1783",She has caught cold and her poor little nose is so runny she can hardly breathe.
ch11,"August 2nd, 1784","No glass for the windows, but oiled paper will do."
ch2,"November 1st, 1783",There are times when I truly feel I cannot put one foot in front of the other and I am so grateful for her help.
ch7,"April 6th, 1784","Canada is my home now.”
Mother fell silent but her mouth did not tighten as it usually does when we talk about never returning home again."
ch10,"July 2nd, 1784",Now — if we only had good thick cream to pour over them!
ch1,"October 6th, 1783",I have only a tarpaulin spread out over branches above me and I feel like I’m right out in the middle of the woods with no protection around me at all.
ch1,"October 6th, 1783",I must admit that I still have a hollow kind of feeling inside of me when I think of what might lie ahead of us.
ch13,"October 3rd, 1784",The Indians came by today with a freshly killed wild turkey.
ch10,"July 2nd, 1784",There is so much work to do and I am so tired at night that I have not been writing in my journal as often as I would like.
ch9,"June 1st, 1784","Back to the herbs:
Burdock, a weed that mother detested because it insisted on invading her kitchen garden."
ch4,"January 1st, 1784",Aunt Norah is beside herself with worry.
ch3,"December 1st, 1783","Janet says she and her mother and her older sister, Betsy, have started piecing together the patchwork for a quilt top already and they are very grateful for all the material."
ch1,"October 6th, 1783","Father 
must
 have been grateful — as well as a goodly amount of our supplies, he gave John the last of his precious tobacco."
ch13,"October 3rd, 1784",Then Mother sent me to the stream to fetch water and to my surprise Duncan offered to help me carry it back.
ch13,"October 3rd, 1784","Best of all, Mother confided in me just two minutes ago that we will have our own little “born Canadian” come next spring."
ch1,"October 6th, 1783","“Whistling girls and cackling hens,” she says, “always come to some bad ends.”
Who would ever have thought I would miss Angus so?"
ch10,"July 2nd, 1784","Father, Angus and Duncan set to work cutting down trees and brush to make a clearing large enough for our tents."
ch10,"July 2nd, 1784",At one point it seemed that two men might even come to blows when they could not agree on a fair trade.
ch1,"October 6th, 1783",Not like his old cheerful self at all.
ch3,"December 1st, 1783","“It is important to let them know right away that disorderly conduct will not be tolerated.”
I don’t think he really approved, though."
ch3,"December 1st, 1783",As we got close we saw flames leaping up out of the roof of the cabin.
ch1,"October 6th, 1783",Suddenly I heard Jamie cry out and I opened my eyes to see the dog being swept down the river away from us.
ch2,"November 1st, 1783",A lot of the other prisoners were getting sick and they were afraid they’d become sick too.
ch1,"October 6th, 1783",We can only take what we can carry ourselves.
ch1,"October 6th, 1783","He is sick, as we all are, but it’s more than that."
ch2,"November 1st, 1783",Father shot a deer today!
ch1,"October 6th, 1783","They burned their houses as they went and all that was left were the chimneys, standing up tall and lone."
ch3,"December 1st, 1783",In between times we are supposed to sit quietly and not even play.
ch1,"October 6th, 1783","I have no idea at all where Québec is, only that it’s a long way away from Albany."
ch5,"February 1st, 1784",Mother and Father had the most awful argument — and they never argue!
ch1,"October 6th, 1783","He tells 
me
 not to worry."
ch1,"October 6th, 1783",But back to the dog.
ch1,"October 6th, 1783","“You could be dead.”
That doesn’t cheer me up one bit."
ch3,"December 1st, 1783","Get in before you let all the warmth out.”
Mrs. Livingstone had even managed to save raisins to make a plum pudding."
ch10,"July 2nd, 1784",The walls are starting to go up!
ch8,"May 2nd, 1784",We have only one tent for our whole family.
ch7,"April 6th, 1784",I will finish this tonight in bed.
ch1,"October 6th, 1783","Mrs. Ross looks tiny beside him, but she is so bossy with him that I had to hide my face so they wouldn’t see me laughing."
ch10,"July 2nd, 1784","All of us except for Grannie, who stayed to tend the fire and cook a very welcome meal for us."
ch3,"December 1st, 1783",School goes on.
ch5,"February 1st, 1784","Besides, what do you think we would have to return to?”
Jamie and I were shocked into silence."
ch9,"June 1st, 1784","I will make a list of the ones I know:
Spikenard for coughs and colds."
ch13,"October 3rd, 1784",Angus turned up at our doorstep early this morning and we all rushed off to see it.
ch8,"May 2nd, 1784",The river still has some ice in it and the trip so far has been frightening.
ch13,"October 3rd, 1784",Mother says she will make me a buckskin skirt next.
ch5,"February 1st, 1784",I was overcome with dread.
ch10,"July 2nd, 1784",Raspberries are my very favourite and they seem to be Laddie’s favourite as well.
ch1,"October 6th, 1783",Jamie is asleep with a big smile on his face.
ch13,"October 3rd, 1784",It is enormous!
ch11,"August 2nd, 1784","“I have shot beings far more dangerous, Mary,” he answered and his face got suddenly all flat and grim."
ch7,"April 6th, 1784","When we had finished quilting, we tidied everything up and all headed for a sort of community hall that has been built here for our gatherings, carrying the pots and dishes of food we had brought with us."
ch9,"June 1st, 1784",I remember we used that once on old Blue.
ch4,"January 1st, 1784",I had oatcakes and bannock and plum cakes enough to share with the whole family.
ch13,"October 3rd, 1784",I knew there was something very wrong going on with him.
ch10,"July 2nd, 1784",Father and the boys have started cutting pine trees for the logs for the walls.
ch2,"November 1st, 1783",I must go.
ch1,"October 6th, 1783","Then I went back and crawled in beside Jamie, thinking that maybe I could give the dog something else in the morning."
ch3,"December 1st, 1783",Mother has been walking around the house like a ghost.
ch14,"November 1st, 1784",But how different it is from this time last year.
ch2,"November 1st, 1783","After a while you don’t even notice the rats crawling over you — you’re just grateful if they don’t bite you.”
“Oh, Angus!” Mother cried when she heard that."
ch5,"February 1st, 1784",Father lifted up the jug and took a mighty swig of it.
ch8,"May 2nd, 1784","They left the fish anyway, which I think was very kind of them."
ch13,"October 3rd, 1784",Mother is using thread made from the fibres of basswood.
ch2,"November 1st, 1783",It is almost two years since I have seen him!
ch2,"November 1st, 1783",She’s a grand singer and soon the three of us were just roaring the song out.
ch5,"February 1st, 1784","He was even more frightened than I, and crept off to huddle on his bed tick."
ch1,"October 6th, 1783",There is no room to get up or move around at all.
ch10,"July 2nd, 1784",Even for me that’s hard work.
ch3,"December 1st, 1783",There would probably have been presents.
ch1,"October 6th, 1783",I suppose I should be grateful that I do not have to do it any more.
ch3,"December 1st, 1783",Father says that news has come that the English have now completely evacuated New York City and the last of the Loyalists have left America.
ch1,"October 6th, 1783",It is refreshing.
ch1,"October 6th, 1783",Father had already harnessed old Blue to the wagon and we fled to it.
ch13,"October 3rd, 1784",“Do you think your family will come up here and settle?” I asked him.
ch3,"December 1st, 1783","Jamie is very proud because Father has given him the job of whittling a stick of wood into shavings every evening, to use to coax the fire back alight in the morning."
ch1,"October 6th, 1783",She made Father pause long enough at midday to brew me up one of her simples.
ch1,"October 6th, 1783",Even the chickens in their cage were making a racket.
ch2,"November 1st, 1783",Duncan is very quiet.
ch13,"October 3rd, 1784","It was rude.”
“Why in the world should you not?” he answered."
ch9,"June 1st, 1784",I have had a wonderful surprise — Angus brought me a kitten!
ch3,"December 1st, 1783",I must practise my stitches this winter and maybe I’ll be allowed to do some of the quilting.
ch2,"November 1st, 1783",If it weren’t for the current I would think we were on a lake.
ch8,"May 2nd, 1784",One boatman had to fend off huge chunks of ice with a pole while the other rowed with all his might.
ch8,"May 2nd, 1784",Some of the men who will be sailing the boats in which we will go upriver got drinking and wild last night.
ch2,"November 1st, 1783",When you keep the starter in a warm place it gets all bubbly.
ch8,"May 2nd, 1784",Which we had to do immediately after setting off from Lachine.
ch7,"April 6th, 1784",Aunt Norah is hoping that once we are settled he will be able to make a new loom for her.
ch2,"November 1st, 1783","I am almost too weary at night to write in this journal, but I will make myself add a bit to it before I sleep."
ch1,"October 6th, 1783",It’s strange — Mother has always taken care of me but now I almost feel as if I must take care of her.
ch1,"October 6th, 1783",The oxen are called Buck and Bright.
ch1,"October 6th, 1783","When they finally left, Father turned to us."
ch2,"November 1st, 1783",Because we were going downriver we sped along at an unbelievable pace.
ch3,"December 1st, 1783","It bore her initials, M.M."
ch5,"February 1st, 1784","In any case, when a snowball hit me on the head and splattered freezing wet snow all down the back of my neck, I was furious."
ch9,"June 1st, 1784","I was quite sooty, but well pleased with myself."
ch1,"October 6th, 1783","Oh, I saw a skunk, too."
ch7,"April 6th, 1784","I’ll welcome your help.”
Well, I’m certain my face almost split in two I was smiling so hugely, but I sat down beside Hannah without a word and took up a needle."
ch13,"October 3rd, 1784","“Mother thinks of you almost as another son — I 
know
 that!”
“I would like to think so,” he answered, but he didn’t sound convinced."
ch2,"November 1st, 1783","Unfortunately for Father, they already have a schoolmaster here in Machiche."
ch13,"October 3rd, 1784","We got to the stream and filled two buckets, but instead of turning back immediately, Duncan sat down on a log and motioned for me to sit beside him."
ch9,"June 1st, 1784","Black alder mixed with lard, resin and beeswax for scalds and burns."
ch13,"October 3rd, 1784",Duncan showed me all around with such pride.
ch10,"July 2nd, 1784","We heard no more sounds of pursuit, but Laddie kept turning to growl and we ran as fast as our feet would take us until we were safely back."
ch5,"February 1st, 1784",Mother’s hands started trembling.
ch9,"June 1st, 1784",I can hardly believe it.
ch9,"June 1st, 1784",What will happen now?
ch3,"December 1st, 1783",Grannie does not let us do anything on Sunday!
ch5,"February 1st, 1784",She has not come out of her room all day.
ch1,"October 6th, 1783",The leaves are beginning to change colour.
ch1,"October 6th, 1783","The chickens are squawking as if they know something terrible is going to happen to them, and Bess is bawling."
ch2,"November 1st, 1783","Father just walked by and told me that it 
is
 considered a lake here and is called Lac St. Pierre."
ch3,"December 1st, 1783",Mother has told me that I mustn’t keep it lit for too long.
ch2,"November 1st, 1783",Those two boys are little devils.
ch1,"October 6th, 1783",Out of our own home!
ch12,"September 6th, 1784",All scabby and red.
ch4,"January 1st, 1784","Hannah is no better, but neither is she any worse."
ch1,"October 6th, 1783",She says she will not move without it.
ch1,"October 6th, 1783","Mother is pacing back and forth with baby Margaret, but Grannie is just sitting like a stone."
ch8,"May 2nd, 1784",I cannot see trying to carry a snake along with us!
ch2,"November 1st, 1783","There is a Presbyterian preacher here, his name is Mr. Murchison."
ch7,"April 6th, 1784",Just then the baby began to cry and Janet moved to pick her up.
ch13,"October 3rd, 1784","“They believed firmly in the Patriots’ cause, but I believed just as firmly in the Loyalists’ stand.”
“What happened?” The question asked itself."
ch2,"November 1st, 1783",Then I heard hammering behind the house.
ch3,"December 1st, 1783",It’s too gummy and causes the chimney to soot up.
ch1,"October 6th, 1783","I just cannot believe it.”
I know exactly how she feels."
ch2,"November 1st, 1783",I saw something very unusual this morning.
ch2,"November 1st, 1783",Then Uncle Andrew and Aunt Norah came right over.
ch2,"November 1st, 1783","Mother didn’t say another word, but tightened up her mouth in that stubborn way that looks just like Grannie’s when she’s set on something, grabbed baby Margaret from out of my arms and went back into the tent."
ch2,"November 1st, 1783",People kept coming by all day long.
ch1,"October 6th, 1783","She’s lovely and tall, too, not short like me."
ch1,"October 6th, 1783","We stop on the shore each night, but only long enough to make a fire and eat — that is where we are as I write this — and then it is back into the boat again."
ch12,"September 6th, 1784","We knew those men would be hungry when they finished their work and my, were they ever!"
ch3,"December 1st, 1783",I do hope that when we settle we will be somewhere not too far away from each other.
ch2,"November 1st, 1783",He is huddled up in bed beside me right now and is making little distressed-sounding snuffling noises in his sleep.
ch13,"October 3rd, 1784",Father is slowly learning their language and has taught me a few words.
ch4,"January 1st, 1784",And I have a dreadful head cold and a very sore throat.
ch5,"February 1st, 1784",Then he coughed and sputtered and made a terrible face.
ch1,"October 6th, 1783","“But I can’t be quiet,” she said."
ch2,"November 1st, 1783",No wonder Molly is often cross and bossy.
ch7,"April 6th, 1784",Janet and Betsy told me all about it while we quilted.
ch10,"July 2nd, 1784",Mittens has decided she wants to play with Laddie.
ch12,"September 6th, 1784","I can use a drop spindle of course, all girls can, but Grannie is going to teach me to use the spinning wheel as well."
ch2,"November 1st, 1783","First we lost William, now Margaret."
ch1,"October 6th, 1783",I wonder if her uncle knows Angus?
ch1,"October 6th, 1783","Anyway, John has asked if he and his band could travel with us for a while."
ch5,"February 1st, 1784",My old ones have holes in them and my fingers get frozen and it’s so cold in the schoolroom that they never warm up.
ch3,"December 1st, 1783",Mrs. Livingstone gave us the most wonderful Christmas dinner.
ch2,"November 1st, 1783","She
 would never act the way Lizzie Crane did."
ch1,"October 6th, 1783","I can write no more tonight, but I will tomorrow."
ch1,"October 6th, 1783",He will not be parted from that dog.
ch7,"April 6th, 1784",Hannah and I just stood there.
ch12,"September 6th, 1784","Uncle Allan not only managed to procure a horse, but he tells us he has a wagon as well."
ch1,"October 6th, 1783",He only misses Angus and keeps asking after him.
ch2,"November 1st, 1783","I looked over at Duncan and was about to ask him a question about his mother, but the look on his face stopped me."
ch2,"November 1st, 1783","So I joined in, very softly at first, but gradually we both got louder and louder until we were sitting there with the wind blowing all around us and the smell of the water in our noses and singing at the tops of our voices."
ch14,"November 1st, 1784",I think she is about to pounce.
ch1,"October 6th, 1783",He tripped once and the whole wagon tilted.
ch8,"May 2nd, 1784",It is a mercy that we do not have much.
ch10,"July 2nd, 1784",And the mosquitoes were terrible.
ch10,"July 2nd, 1784","The cabin is beginning to take shape, however."
ch2,"November 1st, 1783",In all this time he has barely spoken to Father or to Mr. Ross.
ch10,"July 2nd, 1784",There were axes enough for all of us except for Jamie of course.
ch1,"October 6th, 1783","Nothing to say, I thought, except news of the war, and I didn’t want to even think about that."
ch2,"November 1st, 1783","First, there are all the barracks for the soldiers, then there are tents for all of us 
refugees
."
ch4,"January 1st, 1784",Hannah is very ill.
ch12,"September 6th, 1784",Mr. Snyder came with Danny.
ch1,"October 6th, 1783","A loud, rowdy bunch of so-called Patriots with cockades in their hats, all puffed up with righteousness and their own importance."
ch2,"November 1st, 1783","She even tossed a bone to Laddie, who nearly wagged his tail off in gratitude."
ch3,"December 1st, 1783","I asked Mother when I went home at noontime, but she just shook her head."
ch6,"March 3rd, 1784","I’m proud to say that I can carry 
two
."
ch2,"November 1st, 1783",There is only one room.
ch2,"November 1st, 1783","That is how they refer to us, 
refugees
."
ch1,"October 6th, 1783",Bess is bawling.
ch10,"July 2nd, 1784",Cut through his boot and nicked him.
ch1,"October 6th, 1783",I don’t know what to do.
ch1,"October 6th, 1783",Only when Father had gone to join Mother did I remember this poor journal.
ch2,"November 1st, 1783","Even Grannie was after him, bundling a shawl around his shoulders to keep the night air off him."
ch3,"December 1st, 1783",The cabin of a family named Roberts caught fire today!
ch1,"October 6th, 1783","I can see the smoke from their fire rising above the trees close by, and that makes me feel safer."
ch12,"September 6th, 1784","They made clear what they had come for, however."
ch12,"September 6th, 1784",I keep reading it and reading it.
ch6,"March 3rd, 1784",As if I would let that happen!
ch12,"September 6th, 1784",They made a huge pile of them and set it alight.
ch12,"September 6th, 1784",Uncle Allan and Father have organized a logging bee and it is to be held here.
ch1,"October 6th, 1783",We do not seem like the same family at all.
ch1,"October 6th, 1783","It seemed to ease Mother a bit, but she is still so unhappy."
ch1,"October 6th, 1783",Or something like that.
ch3,"December 1st, 1783",I am writing this up in my bed where she can’t see me.
ch11,"August 2nd, 1784",We have moved into the cabin!
ch10,"July 2nd, 1784",I think it is the worry that is doing it.
ch1,"October 6th, 1783","Later still
How can I be so pleased one moment and so despairing the next?"
ch1,"October 6th, 1783",They cannot take their wagon or their beautiful oxen either.
ch7,"April 6th, 1784","Mr. Livingstone walks with a limp because he was wounded in the war, that is why they came up here so early on."
ch2,"November 1st, 1783",I felt a shiver go right through me.
ch1,"October 6th, 1783","He bent to pick it up, but stumbled and almost fell."
ch1,"October 6th, 1783",We have reached Lake Champlain and the land is beginning to get much hillier.
ch10,"July 2nd, 1784",Jamie and I have been set to finding good flat stones to serve as the hearth and small sticks to be layered up with mud for the chimney itself.
ch3,"December 1st, 1783","I am quite a neat stitcher, even if Grannie does nag at me all the time."
ch1,"October 6th, 1783","Jamie, of course, worried only about Laddie, who was swimming alongside us."
ch12,"September 6th, 1784",Oh how I do miss her!
ch12,"September 6th, 1784",They worked right through until the early afternoon and so did we.
ch6,"March 3rd, 1784",Grannie could not help herself — she turned up to oversee the boiling.
ch6,"March 3rd, 1784",I heard a bird singing a lovely spring song this morning.
ch2,"November 1st, 1783",I felt quite shy when he came up to me and tousled my hair the way he always used to.
ch10,"July 2nd, 1784",The officers got to draw first and got all the land fronting upon the river.
ch9,"June 1st, 1784","They are brave men, those sailors."
ch11,"August 2nd, 1784",It was without a doubt the most wonderful meal that I have ever had in my life.
ch1,"October 6th, 1783","They hope to meet up with him there, as we are hoping to meet up with Angus."
ch5,"February 1st, 1784",I keep it on all morning while I am doing my lessons.
ch12,"September 6th, 1784",I was helping Mother with the washing and tipped the pot of boiling water over.
ch4,"January 1st, 1784",Her empty desk beside mine looks so forlorn.
ch9,"June 1st, 1784",After our noon meal the boatmen began to load the boats up again and we began to gather up our possessions and take them down to the shore.
ch3,"December 1st, 1783",He has made a kind of shelter there.
ch4,"January 1st, 1784","I will not stop, though."
ch2,"November 1st, 1783",She just lies limp in Mother’s arms.
ch10,"July 2nd, 1784",I would certainly not be able to do much stitching on a quilt now.
ch9,"June 1st, 1784","“High time you girls learned about these things,” she said."
ch1,"October 6th, 1783","They have a very fine wagon, though, and the most beautiful brace of oxen I have ever seen."
ch7,"April 6th, 1784",And so welcome after such a long hard winter in this strange new place.
ch10,"July 2nd, 1784",He put his arm around Mother’s shoulders.
ch1,"October 6th, 1783","I will carry Margaret, so will not be able to manage much else, but will take what I can."
ch13,"October 3rd, 1784","God spared me that, at least.”
I could not help myself."
ch4,"January 1st, 1784","I looked around, suddenly realizing that Father was not here."
ch2,"November 1st, 1783",I wish there were something I could do.
ch1,"October 6th, 1783","Spray billowed up into the sunlight, dancing with rainbows."
ch1,"October 6th, 1783","We packed Grannie’s spinning wheel, Mother and Father’s bed and feather tick, Mother’s quilting frame, a small chest of drawers, as many pots and kettles and dishes as we could, and a few other bits of furniture."
ch7,"April 6th, 1784",It is so hard to write things down in the proper order.
ch12,"September 6th, 1784",It will be a busy fall.
ch5,"February 1st, 1784",I have never before seen them act this way.
ch1,"October 6th, 1783","Goodnight, Journal."
ch12,"September 6th, 1784",We joined in when everything was set out and it turned into a real party.
ch14,"November 1st, 1784",And tomorrow I will start on a quilt.
ch8,"May 2nd, 1784",The current is fierce.
ch10,"July 2nd, 1784","I did not think I could get any sorer or stiffer, but I have."
ch1,"October 6th, 1783","He was frightened at first, but now he thinks this is all just a great adventure."
ch7,"April 6th, 1784",We all have spring fever!
ch1,"October 6th, 1783",I’ve never before in my life seen him do that.
ch1,"October 6th, 1783",I snuck out of the shelter I’m sharing with Jamie after everyone had gone to sleep.
ch1,"October 6th, 1783","In seconds all was ablaze, Father said."
ch10,"July 2nd, 1784",There is a good stream going through all our properties and Father says that is a blessing.
ch1,"October 6th, 1783",Even the smell of it makes me ill. Perhaps I will die.
ch1,"October 6th, 1783","My wish that Hannah’s family could travel with us has come true, but it is awful as well."
ch1,"October 6th, 1783",That pleases him.
ch1,"October 6th, 1783",We’ve been travelling through deep woods today and Father says he’s relieved beyond words that John and the other Indians are with us.
ch1,"October 6th, 1783",Grannie can be awfully quick with the switch too but she’s always there to make you feel better when you’re sick.
ch1,"October 6th, 1783","Even though Mother agreed with Father, it practically tore her apart when Angus went off to war."
ch13,"October 3rd, 1784",You were just being friendly.” Then he got all quiet for a couple of long moments.
ch1,"October 6th, 1783",His Indian name is Thayendanegea.
ch1,"October 6th, 1783",It’s getting colder at night.
ch3,"December 1st, 1783",for Mairi MacDonald — the same name as mine although mine is written in the English spelling and hers in the Scottish.
ch10,"July 2nd, 1784",We found weevils in the flour this morning.
ch12,"September 6th, 1784",They are going to try and widen the path through the forest so that he can bring it through.
ch3,"December 1st, 1783",If we were still in Albany I would be celebrating with Lizzie Crane and my other friends from school.
ch10,"July 2nd, 1784",And Jamie and I found a patch of raspberries growing wild in an open spot nearby.
ch9,"June 1st, 1784",More rapids today.
ch13,"October 3rd, 1784","And … wait for it, dear journal … Father is being asked to be the schoolmaster!"
ch5,"February 1st, 1784","He soon recovered and is sitting beside me here by the fire now, where I can keep an eye on him."
ch10,"July 2nd, 1784","There are so many trees I could not see the sun itself, just the straggly rays that managed to find their ways down through the branches."
ch14,"November 1st, 1784","I peeked down from the loft and saw him sitting by the fire, staring into it."
