chapter_id,date,sentence,neutral,positive,negative
ch6,Octobre 1666,It was so strong it might even blow him to the Mohawk village.,0,0,0
ch5,Septembre 1666,"I must think of them in that way always now, for they are married women.",0,0,0
ch5,Septembre 1666,"I expected a good deal from New France, and this place, standing alone in such a wilderness, has moved me deeply.",0,0,0
ch8,Decembre 1666,So are the lives of the women they marry.,0,0,0
ch6,Octobre 1666,How will she say yes or no to a suitor if she never speaks?,0,0,0
ch2,Juin 1666,He looks quite strong and much older than his fifteen years.,0,0,0
ch10,Février 1667,"I am able to safely walk the streets during the day, but the world beyond the palisade is too dangerous.",0,0,0
ch4,Août 1666,"New France is far inside the country,” he explained.",0,0,0
ch12,Avril 1667,What happiness!,0,0,0
ch2,Juin 1666,Catherine came out on deck today for the first time.,0,0,0
ch5,Septembre 1666,"There are tall cliffs, and above the trees and the river rises a large hill.",0,0,0
ch5,Septembre 1666,My mouth hung open and I could feel the hot flush rising up my neck.,0,0,0
ch6,Octobre 1666,He made an agreement with Tante Barbe.,0,0,0
ch5,Septembre 1666,"Bâtarde
.",0,0,0
ch6,Octobre 1666,She called to a serving girl to bring food to the second floor.,0,0,0
ch5,Septembre 1666,"The other men on the ship wear shoes of stout leather, but he now wears what are called moccasins, which are slippers of moose skin made in the Indian style.",0,0,0
ch6,Octobre 1666,"Chickens, and a cross-looking rooster with a very fine tail scratched in the dirt.",0,0,0
ch3,Juillet 1666,I am so alone.,0,0,0
ch10,Février 1667,Kateri leaned over a table with Séraphin while he practised writing his name and a few simple words.,0,0,0
ch12,Avril 1667,It must be a wonderful thing to be so much a part of something that you can nearly see inside its mind.,0,0,0
ch2,Juin 1666,"The small room, which Catherine judged to be far beneath us, is at least clean.",0,0,0
ch6,Octobre 1666,"Still, no woman may go outside the palisade unless she is with an armed man, or unless she is armed herself.” I feel very safe here in my room.",0,0,0
ch6,Octobre 1666,Monsieur Deschamps appeared shortly after.,0,0,0
ch5,Septembre 1666,"Monsieur Aubry, I have learned, is able to walk very quietly so that he is there before you even notice him.",0,0,0
ch1,Mai 1666,"A pair of nuns, indeed!",0,0,0
ch1,Mai 1666,"I cannot remember Maman, since I was an infant when she died, but Papa, dear Papa, I shall never forget.",0,0,0
ch7,Novembre 1666,"Monsieur Charbonneau, the shoemaker, had it then, but Monsieur Aubry had turned it into a good business and a comfortable home for himself and for Kateri.",0,0,0
ch10,Février 1667,I think she should hang an entire tree.,0,0,0
ch5,Septembre 1666,"Les sauvages
, he called the men.",0,0,0
ch7,Novembre 1666,Tante Barbe thought that Monsieur Aubry was wise to purchase this building.,0,0,0
ch6,Octobre 1666,"I, naturally, do not listen.",0,0,0
ch8,Decembre 1666,He is coming.,0,0,0
ch5,Septembre 1666,"I have wakened, and if I do not write quickly I shall fall asleep again.",0,0,0
ch3,Juillet 1666,"It is bold, the others said, to do such things on our own, since decent girls do not wander about unaccompanied by a chaperone.",0,0,0
ch12,Avril 1667,Bits of it flew everywhere.,0,0,0
ch6,Octobre 1666,"They wear silver earrings, and their skin is covered in blue patterns.",0,0,0
ch5,Septembre 1666,He always seems to have a piece of rope about him.,0,0,0
ch8,Decembre 1666,"“Here they say that there was no marriage at all, that it was for convenience only and that I am 
batârde
.” I could barely make out her next words.",0,0,0
ch8,Decembre 1666,"The coureurs de bois and other men who come here to spend a bit of time at the end of their day work hard, and are often up before dawn.",0,0,0
ch6,Octobre 1666,“Delicious.” He had a little lard in which he fried them.,0,0,0
ch12,Avril 1667,It was raining harder by the time I returned.,0,0,0
ch10,Février 1667,At least that is something good and happy.,0,0,0
ch1,Mai 1666,“I had suspected as much.,0,0,0
ch6,Octobre 1666,"I took a deep breath, smoothed my hair, and walked to the door.",0,0,0
ch7,Novembre 1666,Perhaps in time.,0,0,0
ch2,Juin 1666,Perhaps he should purchase a wig.,0,0,0
ch5,Septembre 1666,I called to Séraphin that I agreed.,0,0,0
ch2,Juin 1666,She is so lovely.,0,0,0
ch5,Septembre 1666,"“
C’est dommage
,” said Madame Laurent mournfully when we left the church.",0,0,0
ch5,Septembre 1666,"Now that I think on it, I am not certain exactly what he meant.",0,0,0
ch5,Septembre 1666,"They stare straight ahead at their goal, which seems to be the town itself.",0,0,0
ch4,Août 1666,"All those weeks ago, it would have seemed shocking to display one’s underclothing in such a manner.",0,0,0
ch5,Septembre 1666,"The Maries could not compete with Monsieur Deschamps, though, who wore fashionably full breeches and shoes with ribbons.",0,0,0
ch12,Avril 1667,"A grey kitten went to the school, and an orange kitten to the sisters at the hospital.",0,0,0
ch9,Janvier 1667,He sounded very relieved.,0,0,0
ch10,Février 1667,"He added that he had heard that some in Montréal are celebrating, and some are even praying that the smallpox takes all the Mohawks.",0,0,0
ch5,Septembre 1666,"I took the two things that were the most important to me, the cloth bag that held this diary and Papa’s journal, and Minette, who had made herself very flat in her extreme fear, poor thing.",0,0,0
ch6,Octobre 1666,"Then Minette suddenly walked in, with burrs in her fur.",0,0,0
ch6,Octobre 1666,They say he did not bring in one of his master’s pigs from the woods.,0,0,0
ch6,Octobre 1666,"“It is nothing, mademoiselle,” he said with a wide smile.",0,0,0
ch2,Juin 1666,The common sailors and any male passengers sleep all together in one room that is near the front of the ship.,0,0,0
ch5,Septembre 1666,"“Come and see,” called Kateri, when she saw me staring.",0,0,0
ch6,Octobre 1666,“What remains is for you.,0,0,0
ch8,Decembre 1666,"Papa had been very clear on that matter, I assured her.",0,0,0
ch9,Janvier 1667,What a blessing.,0,0,0
ch5,Septembre 1666,"He would not touch a bit of that meat, and neither would Kateri.",0,0,0
ch3,Juillet 1666,Catherine slept and so I did not feel as much guilt for leaving her.,0,0,0
ch8,Decembre 1666,"“Ma chère
, what a joy it is to have you here with me.” How that pleases me.",0,0,0
ch10,Février 1667,"If they did, Minette would have them in a flash.",0,0,0
ch2,Juin 1666,I packed my own things alone in my room.,0,0,0
ch5,Septembre 1666,"First it is cold, then it is hot, and one does not know how to dress.",0,0,0
ch2,Juin 1666,Then I heard a sound.,0,0,0
ch2,Juin 1666,"Séraphin said, “We will not see land again for perhaps three months, mademoiselle.",0,0,0
ch7,Novembre 1666,The others are carrying them up from the common.” I knew then that he was a coureur de bois.,0,0,0
ch1,Mai 1666,"How many hours had he spent here working on his book, writing in his journal, carrying on the work he was never to finish?",0,0,0
ch2,Juin 1666,I picked up the candle and walked down the hallway to Catherine’s chamber to help her ready herself for the journey.,0,0,0
ch8,Decembre 1666,“Please do not protest that it is not proper to accept a gift from me.,0,0,0
ch2,Juin 1666,I myself wonder if it is the right thing.,0,0,0
ch2,Juin 1666,"Séraphin has had a hard life, I think, having been a sailor since he was just six.",0,0,0
ch5,Septembre 1666,"He was watching me carefully, a thoughtful look in his expression.",0,0,0
ch3,Juillet 1666,I cannot weep.,0,0,0
ch2,Juin 1666,"The other 
filles à marier
 were there as well, but no one had eyes for anyone except Catherine.",0,0,0
ch5,Septembre 1666,"Even Minette seemed to feel as I did, making herself into a small shape in my lap.",0,0,0
ch1,Mai 1666,"A Treatise on the Natures of Men and Dragonflies
, it was to be called.",0,0,0
ch4,Août 1666,"Perhaps you may marry their son.” I began to protest, but he put up his hand.",0,0,0
ch6,Octobre 1666,"There is an old saying about cats and curiosity, but it is nonsense, as Minette would say if she could only talk.",0,0,0
ch1,Mai 1666,"“The woman keeps a tavern, monsieur,” snapped Catherine.",0,0,0
ch3,Juillet 1666,How wonderful to smell the sweet sea breezes.,0,0,0
ch13,Mai 1667,"If I was killed or taken, that would be one thing.",0,0,0
ch5,Septembre 1666,Last night there was a fire in the ship’s galley.,0,0,0
ch8,Decembre 1666,I was not.,0,0,0
ch5,Septembre 1666,"“Your sister was a 
fille à marier
, Hélène.",0,0,0
ch4,Août 1666,"Many of the birds had died, perhaps from exhaustion or injury caused by the sailors’ feet.",0,0,0
ch5,Septembre 1666,"A cap was on his head, and he wore high wool leggings and his moccasins.",0,0,0
ch12,Avril 1667,"I wore the claret gown to the church today, with my wooden cross and mourning ring as my only jewellery.",0,0,0
ch7,Novembre 1666,Monsieur Aubry’s is made of wood and stone.,0,0,0
ch9,Janvier 1667,Then I saw it.,0,0,0
ch4,Août 1666,"“Our Intendant, Monsieur Talon, has decreed that all men must be married or lose their licences to trade for furs.",0,0,0
ch2,Juin 1666,"They spoke quietly together and no matter how I strained my ears, I could not hear what they said.",0,0,0
ch8,Decembre 1666,The yarn I spin is full of lumps.,0,0,0
ch3,Juillet 1666,Catherine is no better.,0,0,0
ch12,Avril 1667,"Moreover, we were able to do laundry outside again.",0,0,0
ch10,Février 1667,This flask contains ball.,0,0,0
ch5,Septembre 1666,"However, if she seemed amused, her father did not.",0,0,0
ch2,Juin 1666,It will be a journey of three days or so from here.,0,0,0
ch2,Juin 1666,This I ignore.,0,0,0
ch13,Mai 1667,"There at the river, just reaching the shore, were five canoes.",0,0,0
ch5,Septembre 1666,They passed buckets of water to each other in a line that led to the galley.,0,0,0
ch1,Mai 1666,"A few drops of royal blood course through our veins, we have always been told.",0,0,0
ch5,Septembre 1666,My concern must have shown on my face.,0,0,0
ch5,Septembre 1666,One of the women looked up and smiled.,0,0,0
ch6,Octobre 1666,I am finding that coureurs de bois usually say exactly what they think.,0,0,0
ch1,Mai 1666,Marriage.,0,0,0
ch13,Mai 1667,A fierce thunderstorm woke me just after dawn.,0,0,0
ch6,Octobre 1666,"When I explained that I must give a message to Armand Lecôté, she looked surprised.",0,0,0
ch9,Janvier 1667,"Papa always said that 
le bon Dieu
 would never send us more trials than we could abide.",0,0,0
ch5,Septembre 1666,“Lucky girls.,0,0,0
ch4,Août 1666,The gowns are too fine for either Kateri or me.,0,0,0
ch5,Septembre 1666,I was surprised that he took only a few minutes to find me out on the deck.,0,0,0
ch2,Juin 1666,La Rochelle is remarkable.,0,0,0
ch6,Octobre 1666,"Fortunately this house has two fireplaces, one in the common room and one in the kitchen.",0,0,0
ch4,Août 1666,Séraphin shook his head.,0,0,0
ch6,Octobre 1666,"“
Les filles à marier!",0,0,0
ch5,Septembre 1666,He has agreed to take a letter to France for me when his ship sails.,0,0,0
ch2,Juin 1666,"I myself will be quartered with the girls in the Sainte-Barbe, as is proper.” I cannot imagine how we will manage together in this small room for all the weeks to come.",0,0,0
ch1,Mai 1666,"If I am not here, the words I write will tell my story.",0,0,0
ch9,Janvier 1667,"No, Papa.",0,0,0
ch6,Octobre 1666,Bernadette had recently left to marry.,0,0,0
ch5,Septembre 1666,"The sleeves are long and the sun was shining, so I did not bother with a cloak.",0,0,0
ch10,Février 1667,I despise cruelty and rudeness.,0,0,0
ch11,Mars 1667,"And until it is cleared away to make paths, with the snow so deep, it is so hard to walk if you must go outside.",0,0,0
ch13,Mai 1667,An Indian warrior came out of the storm.,0,0,0
ch5,Septembre 1666,It horrifies Madame Laurent.,0,0,0
ch10,Février 1667,The design is very clever.,0,0,0
ch13,Mai 1667,"Once he sat drinking on the other side of the room, and Tante Barbe had returned to her chair, I broke the seal on the letter and began to read it aloud.",0,0,0
ch5,Septembre 1666,"Until that moment, I had not really felt myself to be one of 
les filles à marier
.",0,0,0
ch9,Janvier 1667,"Friend
 is 
orye
.",0,0,0
ch6,Octobre 1666,"“There is a party of coureurs de bois leaving next week to trade with the Indians, but perhaps this is wiser.” Another visitor came as well while I was chopping cabbage, and I went to the common room to receive him.",0,0,0
ch3,Juillet 1666,The moaning of the sick girls fills the air.,0,0,0
ch6,Octobre 1666,The common room quickly took on the odours of pipe tobacco and unwashed men.,0,0,0
ch2,Juin 1666,Minette will make short work of them.,0,0,0
ch9,Janvier 1667,"I left Minette at home, since I was carrying a basket of 
tourtière
s, some fresh bread and a little pot of butter.",0,0,0
ch5,Septembre 1666,"The rings, now blessed, were slipped upon the fingers of the Maries.",0,0,0
ch4,Août 1666,The shifts would do nicely for Kateri.,0,0,0
ch9,Janvier 1667,I had soup for him.,0,0,0
ch4,Août 1666,"“Is it charity for you to help me find my relative, Madame Moitié?",0,0,0
ch8,Decembre 1666,"“I will make you something hot to drink for when you return, Papa, if you wish,” Kateri offered.",0,0,0
ch13,Mai 1667,"“Can you not understand how hard it is to lose something dear to you?” “I understand perfectly,” Jean said in a quiet voice.",0,0,0
ch8,Decembre 1666,"He is a gunsmith and has the skill to make good muskets, but he does repairs as well.",0,0,0
ch8,Decembre 1666,"“Yes, join them, Hélène,” Tante Barbe ordered.",0,0,0
ch2,Juin 1666,"I am grateful to 
le bon Dieu
 that I am not in such a position.",0,0,0
ch8,Decembre 1666,“How good she was to my dear husband Jules when he died.” Jeanne Mance is yet another kind woman who thinks only of others.,0,0,0
ch2,Juin 1666,There is one tiny cabin not yet occupied.,0,0,0
ch6,Octobre 1666,Yet Monsieur Aubry wed a Mohawk woman and so Kateri is half Mohawk.,0,0,0
ch6,Octobre 1666,Here is the horrible thing.,0,0,0
ch3,Juillet 1666,I have not seen Kateri.,0,0,0
ch6,Octobre 1666,"How happy Catherine would have been here, I thought.",0,0,0
ch5,Septembre 1666,“Get out!” And she ran from my sight.,0,0,0
ch13,Mai 1667,"You need a husband, Hélène.",0,0,0
ch5,Septembre 1666,This time I followed the other girls to the Ursuline convent where short Marie and Marie with the freckles had remained behind.,0,0,0
ch3,Juillet 1666,I kissed her good-bye.,0,0,0
ch5,Septembre 1666,There is comfort in familiar things.,0,0,0
ch5,Septembre 1666,Père Chesne was kind and understanding.,0,0,0
ch6,Octobre 1666,"She could tell Armand, though, that Catherine St. Onge was dead.",0,0,0
ch5,Septembre 1666,"Then Monsieur Aubry cleared his throat and said, “Mademoiselle, I have a gift.” Monsieur Deschamps’s eyebrows raised, all the Maries tittered, and Madame Laurent shook her head.",0,0,0
ch2,Juin 1666,"On his head, atop his wig, perched an elegant beaver hat.",0,0,0
ch2,Juin 1666,Heavy shoes would keep my feet dry if it was damp.,0,0,0
ch9,Janvier 1667,"Then she wiped her eyes and whispered, “I will pray for Kateri and for you, Hélène, that you do not get the smallpox yourselves.” I had stayed with Papa and not caught the pox from him.",0,0,0
ch5,Septembre 1666,They each now have a little brass ring from their future husbands.,0,0,0
ch10,Février 1667,We will continue to add water as this happens.,0,0,0
ch12,Avril 1667,"Jean, Séraphin and Kateri are precisely like Tante Barbe in that they will eat anything.",0,0,0
ch2,Juin 1666,"At the door she asked, “You do not have Minette in bed with you again, do you?",0,0,0
ch12,Avril 1667,Cats will be cats.,0,0,0
ch10,Février 1667,"“I will be well paid for that job,” said Monsieur Aubry.",0,0,0
ch5,Septembre 1666,"In them were Indians, who were more unusual than any men I have ever set my eyes upon.",0,0,0
ch10,Février 1667,"They left with Monsieur Aubry carrying his musket and a big sack, and Séraphin carrying a net and a pole.",0,0,0
ch1,Mai 1666,He said no.,0,0,0
ch10,Février 1667,"I despair of it, and thank her in my prayers all at the same time.",0,0,0
ch7,Novembre 1666,Poor Kateri.,0,0,0
ch6,Octobre 1666,The man who owned it helped him and Séraphin pile in our chests.,0,0,0
ch2,Juin 1666,"The hat, not the wig.",0,0,0
ch3,Juillet 1666,"If I write, then I will keep your memories alive.",0,0,0
ch1,Mai 1666,Was it Maman’s or Papa’s?,0,0,0
ch5,Septembre 1666,"“They traded brandy for the meat,” she told me later.",0,0,0
ch12,Avril 1667,She did not answer.,0,0,0
ch6,Octobre 1666,It is hard to be poor.,0,0,0
ch10,Février 1667,Monsieur Aubry assured me that no harm would ever come to me from the warriors of Kateri’s village.,0,0,0
ch3,Juillet 1666,"The captain says that something very large, perhaps a shark, must have been hunting them.",0,0,0
ch8,Decembre 1666,Monsieur Aubry has returned to Montréal.,0,0,0
ch2,Juin 1666,Catherine said it was very silly of me to bring along something so unnecessary.,0,0,0
ch10,Février 1667,"Only Kateri came this evening, her father remaining at home to work.",0,0,0
ch10,Février 1667,It is so cold here that it takes a great amount of wood to keep a room warm.,0,0,0
ch6,Octobre 1666,I was so worried.,0,0,0
ch5,Septembre 1666,"The seriousness of what I have done keeps me from sleep, so yet again I write.",0,0,0
ch4,Août 1666,I now know.,0,0,0
ch10,Février 1667,He said nothing for a moment.,0,0,0
ch12,Avril 1667,"An orange kitten went to Marie and her new husband, Monsieur Lespérance.",0,0,0
ch9,Janvier 1667,"Then I said yes, I agreed to spend time with him pleasantly, so that we might get to know each other.",0,0,0
ch10,Février 1667,"He swept off his hat, made a low bow and set it back onto his wig.",0,0,0
ch8,Decembre 1666,My bed seems rather empty with only Minette and me in it.,0,0,0
ch10,Février 1667,"When I learned that these men are all unwell, I felt a moment of terror, thinking that perhaps it might be the smallpox.",0,0,0
ch8,Decembre 1666,"“New 
bottes sauvages
!",0,0,0
ch6,Octobre 1666,I cannot stop thinking about the Mohawks and the Aubrys.,0,0,0
ch13,Mai 1667,"I have already crushed the end of my quill and, after cutting it to a sharp point, dropped it twice.",0,0,0
ch9,Janvier 1667,"I thanked 
le bon Dieu
 that no one else in Montréal had caught it.",0,0,0
ch8,Decembre 1666,Their family was well.,0,0,0
ch7,Novembre 1666,"“Winters here are not like winters in France,” Tante Barbe said.",0,0,0
ch8,Decembre 1666,"The day was cold but clear, the sun sparkled on the snow, and suddenly I felt a lightness in my heart that I had not felt before.",0,0,0
ch9,Janvier 1667,His cheeks were covered in scabs.,0,0,0
ch2,Juin 1666,This he took off and set carefully down on a chair.,0,0,0
ch5,Septembre 1666,Two of the ship’s boats were lowered to the water and we were helped down into them.,0,0,0
ch8,Decembre 1666,Both are so hard to control.,0,0,0
ch10,Février 1667,This did not stop Monsieur Deschamps at all.,0,0,0
ch10,Février 1667,I have taken on the far more difficult task of teaching Séraphin to read and write.,0,0,0
ch12,Avril 1667,I walked carefully through the slush to the shop of Monsieur Salon.,0,0,0
ch2,Juin 1666,But I had to watch.,0,0,0
ch13,Mai 1667,But what of Kateri?,0,0,0
ch10,Février 1667,The feathers used for the fletching were those of another tribe.,0,0,0
ch6,Octobre 1666,"When I think of learning to shoot it makes me feel very strange inside, but I suppose it is simply just another skill that a woman here must have.",0,0,0
ch2,Juin 1666,We are to go by Cousin Pierre’s coach to La Rochelle and then sail to New France.,0,0,0
ch2,Juin 1666,"At least Captain Renville may, for he shares this room with no one.",0,0,0
ch3,Juillet 1666,"It is the first thing in my mind as I wake each morning, and the last thought that is with me when I finally sleep at night.",0,0,0
ch9,Janvier 1667,"Kateri and I took turns staying with her father, bathing his face and body, urging him to take sips of water.",0,0,0
ch1,Mai 1666,"There is so much to write, if I am to keep this as a proper record of my life.",0,0,0
ch7,Novembre 1666,"I wish that I could talk to him of this, but I cannot.",0,0,0
ch13,Mai 1667,The paw prints of a cat that were surely Minette’s led off down the street.,0,0,0
ch3,Juillet 1666,They leave me be.,0,0,0
ch7,Novembre 1666,"Maman’s family is there, my grandmother and grandfather and everyone else.” She stopped in the street, fumbled about in her pocket, and pulled out her handkerchief.",0,0,0
ch2,Juin 1666,"“Come lace me into my 
corps
, Hélène.” She would wear the yellow travelling gown today.",0,0,0
ch6,Octobre 1666,I will take you to the Lecôtés.,0,0,0
ch4,Août 1666,Nor could anyone else who stood on the deck.,0,0,0
ch7,Novembre 1666,"But the house was busy, and so, slowly, my misery slipped away.",0,0,0
ch5,Septembre 1666,"I leaned against the rail for a moment, coughing and gasping.",0,0,0
ch4,Août 1666,How much longer?,0,0,0
ch6,Octobre 1666,"It is long and narrow, running right to the river as all the farms do.",0,0,0
ch10,Février 1667,"Only practice will perfect my aim, and I will practise under his supervision as often as possible.",0,0,0
ch2,Juin 1666,I asked if she was certain about this journey as I pulled the laces tightly to make her waist slender.,0,0,0
ch1,Mai 1666,"Père Simard said that they are the girls chosen by the merchants of the 
Compagnie des Indes Occidentales
 and sometimes the priests.",0,0,0
ch2,Juin 1666,I could have entered the convent and become a holy sister.,0,0,0
ch6,Octobre 1666,The large white mushroom I did not.,0,0,0
ch2,Juin 1666,I may never see France again.,0,0,0
ch5,Septembre 1666,I slept long this morning and therefore missed mass.,0,0,0
ch6,Octobre 1666,"She was, unfortunately, not at home either, the woman said sweetly.",0,0,0
ch2,Juin 1666,"I shall never sort out the Maries, since I am hopeless with names.",0,0,0
ch6,Octobre 1666,I was to place the sheets in the pot without burning myself.,0,0,0
ch1,Mai 1666,"Their duty is to wed and to raise children, all for the glory of God and the King.",0,0,0
ch12,Avril 1667,"Some have things to trade, such as cheeses they have made, or a few precious bags of dried berries.",0,0,0
ch5,Septembre 1666,"I said nothing of my thoughts to anyone, though, since the other girls seem so pleased for our friends.",0,0,0
ch2,Juin 1666,I am not certain if I feel more sorry for the girls or the men.,0,0,0
ch2,Juin 1666,"There are merchants, and farmers, and even a young girl that they say is an Indian.",0,0,0
ch6,Octobre 1666,Who has filled your head with such drivel?” He had the good sense not to glance at Tante Barbe.,0,0,0
ch6,Octobre 1666,"She looked at me in a very serious way and asked, “You have lived all your life with only your father.",0,0,0
ch12,Avril 1667,You shall raise the hem yourself.,0,0,0
ch4,Août 1666,Fourteen years ago I was born.,0,0,0
ch4,Août 1666,"It is somewhat irregular, but all I need do is agree and I will become a 
fille à marier
.",0,0,0
ch10,Février 1667,What a thought!,0,0,0
ch2,Juin 1666,Catherine picked up her cloak and went down the stairs.,0,0,0
ch2,Juin 1666,"As always, Louise scolded that I should not drip ink upon the coverlet, and asked if I had said my prayers.",0,0,0
ch10,Février 1667,Many people have bad colds.,0,0,0
ch5,Septembre 1666,It seemed to please him.,0,0,0
ch6,Octobre 1666,A little cat is always welcome here as long as she is a good mouser.,0,0,0
ch12,Avril 1667,They will be married next week on Monday.,0,0,0
ch5,Septembre 1666,"“It is not for you, mademoiselle, but for your cat,” he explained.",0,0,0
ch13,Mai 1667,"I said nothing to Tante Barbe, for my thoughts were on what I must do.",0,0,0
ch13,Mai 1667,"He was most distressed to have learned of Catherine’s death, and ashamed of how he had permitted Madeleine to treat us.",0,0,0
ch6,Octobre 1666,That leaves Marie who never speaks.,0,0,0
ch7,Novembre 1666,"On this day last year Catherine, Papa and I had a mass said for Maman.",0,0,0
ch12,Avril 1667,"I will miss them both, each in a different way, but I do enjoy the thought of the fresh meat it will give us for our table.",0,0,0
ch6,Octobre 1666,Minette has begun to bring me gifts.,0,0,0
ch1,Mai 1666,"I will admit that Papa sent me up more than once when I was naughty, but never did he starve me.",0,0,0
ch6,Octobre 1666,"Yes, though, you have my permission,” warned Tante Barbe.",0,0,0
ch12,Avril 1667,Minette shall come too.,0,0,0
ch10,Février 1667,"He wanted my assurance that I would learn to use the pistol accurately, and that if I ever had occasion to be outside the palisade, which I must not, that I would wear it.",0,0,0
ch5,Septembre 1666,Monsieur Deschamps rode with the captain and the girls in one boat.,0,0,0
ch10,Février 1667,"Molasses should have been added, but there is none, so we used a bit of sugar.",0,0,0
ch6,Octobre 1666,"They look a bit like rats, with their yellow teeth and long hairless tails, and so at first I had doubts.",0,0,0
ch2,Juin 1666,What am I to do?,0,0,0
ch8,Decembre 1666,"She added that I should walk with Monsieur Aubry and Kateri when they returned home, to put some colour in my cheeks.",0,0,0
ch5,Septembre 1666,"He did not want to show it, I think, but he was as eager as any of us.",0,0,0
ch6,Octobre 1666,"She smiled, looked past me at the cart and people who waited on the street and said, “Bonjour, mademoiselle.",0,0,0
ch8,Decembre 1666,Papa says there are too many differences in the way the French see things.” She looked carefully at me to see if I was taking offence.,0,0,0
ch12,Avril 1667,"I walked the streets today through the snowstorm, calling for Minette.",0,0,0
ch2,Juin 1666,"Pears will ripen in the orchard all through the summer, the harvest will be brought home, the roof of our old house will be covered in snow, and then frogs will begin to peep in the woods beyond the meadow in spring.",0,0,0
ch5,Septembre 1666,Kateri was dressed as warmly as I was.,0,0,0
ch8,Decembre 1666,"Although she does not have time for such things, she said I must try to learn.",0,0,0
ch7,Novembre 1666,"Kateri does miss her father, who has been gone longer than we thought he would be.",0,0,0
ch4,Août 1666,What a wonderful thought.,0,0,0
ch6,Octobre 1666,"The Mohawks, who had their camp some distance away from ours, seemed to find this entertaining.",0,0,0
ch8,Decembre 1666,They looked so contented and so much a family.,0,0,0
ch5,Septembre 1666,"If I do not set down the events of this afternoon carefully here, I may believe that I imagined them.",0,0,0
ch4,Août 1666,An idea came to me as we worked.,0,0,0
ch8,Decembre 1666,"“My shop has been closed since I returned, and I have done little work.",0,0,0
ch6,Octobre 1666,"For the rest of this winter there will be the inside work and the feeding of the farm animals, but when spring comes both of them will work beside their husbands clearing the land and planting the crops.",0,0,0
ch2,Juin 1666,"They are of all sizes and shapes, some as young as I am, but most at least as old as Catherine, it appears.",0,0,0
ch10,Février 1667,I realized how much listening to that argument had taken out of me.,0,0,0
ch4,Août 1666,Perhaps they think we are an island.,0,0,0
ch2,Juin 1666,Her skin is a rosy brown colour and her cheekbones slant up charmingly.,0,0,0
ch5,Septembre 1666,"There was no going back, though, we would only go forward.",0,0,0
ch9,Janvier 1667,Monsieur Aubry said he agreed.,0,0,0
ch6,Octobre 1666,"“Cats love to wander.” I admit she was purring quite happily, even when I brushed the burrs from her coat.",0,0,0
ch4,Août 1666,Séraphin says that he can smell land.,0,0,0
ch5,Septembre 1666,The trading post became this town of Québec.,0,0,0
ch2,Juin 1666,They ring to mark the half hours on each watch.,0,0,0
ch12,Avril 1667,"I am not distressed, I assured him, and yes, I would consider his proposal.",0,0,0
ch8,Decembre 1666,They say Montréal might have failed had it not been for her.,0,0,0
ch10,Février 1667,For me it was a pensive evening.,0,0,0
ch10,Février 1667,The storm has ended.,0,0,0
ch4,Août 1666,The mouth is nearly fifty leagues wide.,0,0,0
ch3,Juillet 1666,"I prayed to 
le bon Dieu
 to save us all.",0,0,0
ch6,Octobre 1666,He sighed dramatically.,0,0,0
ch6,Octobre 1666,"He came to the house and asked if he might speak with me in private, so into the kitchen we went.",0,0,0
ch8,Decembre 1666,Minette jumped up on the workbench and stretched out.,0,0,0
ch5,Septembre 1666,Many of the others were doing the same.,0,0,0
ch4,Août 1666,"Now, after living so closely together, it is meaningless.",0,0,0
ch6,Octobre 1666,"Madame Laurent explained that some of the men do not wish to marry, but there is no choice.",0,0,0
ch8,Decembre 1666,"Kateri and I were working in the common room, wiping tables, when he opened the door and walked in.",0,0,0
ch6,Octobre 1666,"I did not stay for the dancing, however, once I saw that Monsieur Deschamps was there.",0,0,0
ch13,Mai 1667,"We sat quietly talking as Minette and the kittens played, Kateri having brought 
Kanon’tinekens
 along.",0,0,0
ch5,Septembre 1666,"So was I, although I hid it as well as I could.",0,0,0
ch2,Juin 1666,"Bon soir
.” With that cheerful thought, he left us.",0,0,0
ch6,Octobre 1666,He introduced himself.,0,0,0
ch10,Février 1667,His face grew ashen and then very red.,0,0,0
ch6,Octobre 1666,"Then one by one I would lift the sheets from the pot, again without burning myself, and they would be rinsed.",0,0,0
ch2,Juin 1666,"She does not normally ask my opinion, but there is no one to ask but me anymore, and hers is a hard choice to make.",0,0,0
ch1,Mai 1666,More nonsense.,0,0,0
ch4,Août 1666,Later Kateri said that she has not heard him laugh like that in a very long time.,0,0,0
ch6,Octobre 1666,Kateri still held my other hand and now and again gave it a squeeze.,0,0,0
ch1,Mai 1666,"Who are 
les filles à marier
?” Before I could hear the answer, Louise caught me on my knees and sent me away.",0,0,0
ch1,Mai 1666,"It is not Madeleine’s fault that she looks like a sheep, but she need not act like one.",0,0,0
ch6,Octobre 1666,"“Mademoiselle St. Onge may be a 
fille à marier
, Monsieur Deschamps, but she has this last responsibility to her sister.” He dismissed Monsieur Deschamps as though he were an annoying gnat, and turned to me.",0,0,0
ch4,Août 1666,There is not much wind and so the ship moves slowly.,0,0,0
ch9,Janvier 1667,"Even Séraphin, who is not particular about such things, wrinkled his nose at me.",0,0,0
ch5,Septembre 1666,"I have not written of this, for it is not really something one wishes to set down on paper for the entire world to see, but I have a hot temper.",0,0,0
ch6,Octobre 1666,She laughed.,0,0,0
ch5,Septembre 1666,"For a moment, I felt fear beginning to grow within me, but then I tried to see the land as Papa would have.",0,0,0
