book_name,chapter_id,entry_id,date,sentence,Positive_score,Positive_pred,Negative_score,Negative_pred,Neutral_score,Neutral_pred,positive,negative,neutral,immigration
SofS,c06,chc06_e14,"September 26, 1847",I was beside myself waiting for her to return to the parlour and go through the letters in case there was something among them from Sister Marie-France or even from Michael.,0.14042644,0,0.2443122,0,0.7773317,1,,,,
SofS,c08,chc08_e4,"November 14, 1847",He was given land and three years’ supply of food by the Crown.,0.21730231,0,0.2440664,0,0.75995356,1,,,,
SofS,c08,chc08_e4,"November 14, 1847",“You people are no better than animals.” She said that she had warned Mrs. Hall not to take on an Irish girl because the Irish are lazy beggars.,0.07369983,0,0.24385108,0,0.8214449,1,,,,
SofS,c02,chc02_e5,"May 8, 1847",Sailors went down below with long poles that had great spikes at the end.,0.121755116,0,0.2433064,0,0.74211836,1,,,,
SofS,c09,chc09_e6,"December 7, 1847","When I went in to clean it up, he shouted at me to go away.",0.06713218,0,0.2431559,0,0.8517084,1,,,,
SofS,c04,chc04_e8,"July 15, 1847",It was Da’s medal — no doubt of it.,0.082574256,0,0.24276672,0,0.8321911,1,,,,
SofS,c05,chc05_e6,"August 8, 1847",I wonder if Anna has made new friends.,0.36569932,0,0.24129833,0,0.7322458,1,0,1,0,0
SofS,c04,chc04_e11,"July 18, 1847",The Johanna Leary in the record book had been brought to the shed only two days before Michael’s visit.,0.18067443,0,0.24129525,0,0.77791,1,,,,
SofS,c05,chc05_e4,"August 5, 1847","This morning when I took Mrs. Coteau her tea, my third chore of the day after stoking the fire in the stove and boiling the kettle, I asked if she had seen anything of mine lying about.",0.18218419,0,0.24112368,0,0.7700243,1,,,,
SofS,c05,chc05_e5,"August 7, 1847",Sister Marie-France had received word from the couple who adopted Daniel — they said they would be pleased to have a visit from Connor.,0.7987765,1,0.2408367,0,0.5414786,1,,,,
SofS,c02,chc02_e15,"May 20, 1847",Connor had to stay below and clean even though he would rather go above.,0.1481385,0,0.24071385,0,0.7771054,1,,,,
SofS,c06,chc06_e14,"September 26, 1847",A man I do not know came by yesterday and gave Mrs. Hall some letters and parcels from the post office in Sherbrooke.,0.5928559,1,0.24040392,0,0.6356868,1,,,,
SofS,c07,chc07_e11,"October 19, 1847","Indeed, it was no news at all.",0.058369257,0,0.24033245,0,0.83979195,1,,,,
SofS,c09,chc09_e6,"December 7, 1847",I was sitting on a sofa knitting when I heard a terrible crash.,0.054133397,0,0.24027501,0,0.85502833,1,,,,
SofS,c03,chc03_e15,"June 21, 1847","Da’s da always used to say, “Be careful what you wish for.” I used to think it an odd thing to say.",0.16241674,0,0.24021181,0,0.7896255,1,,,,
SofS,c03,chc03_e18,"June 24, 1847",He does not know if his ma is alive or dead.,0.06195306,0,0.24006152,0,0.8601087,1,,,,
SofS,c05,chc05_e19,"August 25, 1847","“You are an angel,” she managed to say after she had drunk her fill.",0.2641751,0,0.23968816,0,0.76124334,1,,,,
SofS,c04,chc04_e17,"July 26, 1847",It was so hot that I felt faint once or twice.,0.025417443,0,0.23945725,0,0.8779636,1,,,,
SofS,c07,chc07_e11,"October 19, 1847",Perhaps Sister Marie-France’s letter had finally reached Uncle Liam.,0.40540603,0,0.23842067,0,0.70911825,1,,,,
SofS,c05,chc05_e19,"August 25, 1847","The straw upon which she lay was damp and putrid, but there was nothing to be done about that.",0.006435733,0,0.23798034,0,0.908223,1,,,,
SofS,c09,chc09_e2,"December 2, 1847","After packing, I took a last look at my room.",0.14207804,0,0.23766632,0,0.8108978,1,,,,
SofS,c03,chc03_e11,"June 15, 1847","But if there is anyone else living on the island, they stayed well hidden.",0.30910954,0,0.23741673,0,0.7171192,1,,,,
SofS,c04,chc04_e21,"July 31, 1847","That woman gave her daughter the following lesson: Unless you are beautiful like the maiden and have three fairy aunts, you cannot hope to be saved from hard work and how it wears on the body.",0.06714376,0,0.23737831,0,0.8323974,1,,,,
SofS,c09,chc09_e9,"December 10, 1847","She will also be able to rely on her own family for help, not only with Mr. Hall but with Lucy and the new baby as well.",0.6960012,1,0.23715144,0,0.6224776,1,,,,
SofS,c04,chc04_e8,"July 15, 1847","I held the bit of metal up to his face and, though I gasped for breath, demanded to know where he had got it.",0.050639953,0,0.23697385,0,0.85673076,1,,,,
SofS,c08,chc08_e5,"November 16, 1847",The house is not the same without him.,0.21061923,0,0.23696293,0,0.77985907,1,,,,
SofS,c02,chc02_e13,"May 16, 1847","Although he is scarcely older than Michael, he and a band he is with threatened and robbed some of the landlords.",0.11093771,0,0.23644839,0,0.8070765,1,,,,
SofS,c04,chc04_e21,"July 31, 1847","She is tall for her age and ungainly, and has her mother’s manner, for she regarded me with annoyance and said that I was clumsy.",0.041068554,0,0.23618183,0,0.86913115,1,,,,
SofS,c07,chc07_e15,"October 28, 1847","She taught Lucy and me some songs with different parts, and when we sang them together, Fanny taking one part and Lucy and I the other, Mrs. Hall declared that we sounded like a choir of angels.",0.7299779,1,0.23529644,0,0.56846696,1,1,0,0,0
SofS,c08,chc08_e4,"November 14, 1847","“Grandfather gave it to him, but he says it’s too grand to wear.",0.19697411,0,0.23381492,0,0.78851604,1,,,,
SofS,c03,chc03_e11,"June 15, 1847",But it is almost done.” We stood beside Da for a long time.,0.5626401,1,0.23313464,0,0.62986207,1,,,,
SofS,c07,chc07_e13,"October 23, 1847",I think of Michael and wonder where he is.,0.13553002,0,0.23301777,0,0.8118593,1,,,,
SofS,c08,chc08_e8,"November 21, 1847",Mr. Hall was returning to camp when he saw two other men — Mr. Webley was one of them — piling logs.,0.33733508,0,0.23270293,0,0.7061572,1,,,,
SofS,c09,chc09_e3,"December 3, 1847",She scooped Lucy into her arms and covered her with kisses.,0.32889533,0,0.23248293,0,0.76095665,1,,,,
SofS,c03,chc03_e2,"June 3, 1847","“The poor man,” Da said, shaking his head.",0.024485935,0,0.23231764,0,0.8837935,1,,,,
SofS,c03,chc03_e10,"June 14, 1847",Still more are ill.,0.03063028,0,0.23222546,0,0.86233485,1,,,,
SofS,c03,chc03_e15,"June 21, 1847",One was a single man who had no one to protest his going.,0.053919435,0,0.23141508,0,0.85930663,1,,,,
SofS,c05,chc05_e9,"August 11, 1847",I am beside myself with wanting to know.,0.034455888,0,0.23135479,0,0.8849484,1,,,,
SofS,c05,chc05_e21,"August 31, 1847","I have been so busy, there has been no time to write.",0.052935906,0,0.23082408,0,0.8470524,1,,,,
SofS,c04,chc04_e8,"July 15, 1847","At each turn I spotted him, only to have him disappear from sight.",0.13162903,0,0.23050368,0,0.78004676,1,,,,
SofS,c07,chc07_e10,"October 17, 1847",I wish Ma were here to see what I have done — she would be pleased.,0.4206263,0,0.23044941,0,0.7031991,1,,,,
SofS,c02,chc02_e6,"May 9, 1847",I don’t know how she could have raised such an unpleasant daughter.,0.058236636,0,0.23034826,0,0.8701422,1,1,0,0,1
SofS,c05,chc05_e20,"August 26, 1847",Mrs. Hall says that it took her husband and many men more than two years of chopping trees to make the clearing as large as it is.,0.34645998,0,0.22945882,0,0.67946273,1,,,,
SofS,c07,chc07_e6,"October 11, 1847",Mrs. Fenton declared her intention to stay for as long as she was needed.,0.36610788,0,0.22933745,0,0.73711616,1,,,,
SofS,c05,chc05_e20,"August 26, 1847","The roof, like all roofs in this country, is very steep because of the snow.",0.09171155,0,0.2292813,0,0.7809815,1,,,,
SofS,c04,chc04_e1,"July 3, 1847",What a commotion that caused!,0.022521757,0,0.22886792,0,0.8942642,1,,,,
SofS,c07,chc07_e10,"October 17, 1847","I will make it out of scraps, like my quilt.",0.118762985,0,0.2288159,0,0.80200076,1,,,,
SofS,c05,chc05_e4,"August 5, 1847","“You had nothing when you came here but the clothes on your back, and those only out of charity.” She told me to get to my chores.",0.107122116,0,0.22845046,0,0.81356686,1,,,,
SofS,c07,chc07_e12,"October 21, 1847","The company pays cash, which Mrs. Lyons says is scarce but is needed to buy certain items.",0.16411763,0,0.22708257,0,0.8027645,1,,,,
SofS,c08,chc08_e5,"November 16, 1847",Even Mrs. Hall joins in with stories of some of the English kings.,0.39768967,0,0.22701915,0,0.7089849,1,,,,
SofS,c09,chc09_e11,"December 13, 1847",But how on earth had he found me?,0.10284124,0,0.22658981,0,0.82713926,1,,,,
SofS,c05,chc05_e19,"August 25, 1847","I told her that I had had meat, milk and butter, but that I had not yet tasted the honey.",0.06858296,0,0.2264118,0,0.8396653,1,,,,
SofS,c04,chc04_e8,"July 15, 1847",“Be careful what you wish for.” To think I ever believed those words to be nonsense.,0.056060657,0,0.22514045,0,0.8521572,1,,,,
SofS,c09,chc09_e11,"December 13, 1847","He was hired on by the boss of a logging camp, although not the same one that had employed Mr. Hall.",0.25972763,0,0.22460806,0,0.7431932,1,,,,
SofS,c04,chc04_e3,"July 7, 1847",I have let Connor down and feel terrible because of it.,0.03291301,0,0.22369401,0,0.8853756,1,,,,
SofS,c03,chc03_e15,"June 21, 1847","The doctor looked long and hard at Connor, his head covered as usual with his shawl.",0.034460306,0,0.22352207,0,0.8682302,1,,,,
SofS,c02,chc02_e6,"May 9, 1847",Some of the older boys were asked to keep the deck clean and the cistern filled with water.,0.04808467,0,0.22284387,0,0.8428497,1,1,0,0,1
SofS,c07,chc07_e7,"October 12, 1847",Neighbours came all day to pay their respects.,0.36214155,0,0.22085099,0,0.690855,1,,,,
SofS,c03,chc03_e17,"June 23, 1847",No one is happy.,0.048917674,0,0.22082518,0,0.8765646,1,,,,
SofS,c05,chc05_e19,"August 25, 1847",He lifted the handles of the cart and dumped the straw into the water below.,0.03019481,0,0.2206266,0,0.8711185,1,,,,
SofS,c05,chc05_e4,"August 5, 1847",I am ashamed and glad both at the same time.,0.045196123,0,0.22046119,0,0.86253583,1,,,,
SofS,c06,chc06_e14,"September 26, 1847",I hid my disappointment and cried when I was in bed.,0.030409483,0,0.22028051,0,0.8948005,1,,,,
SofS,c05,chc05_e3,"August 3, 1847","At the last minute I was called upstairs to assist Claire, who had been scolded for being overly slow in tidying the parlour and the front hall.",0.12676072,0,0.21938562,0,0.81278384,1,,,,
SofS,c03,chc03_e11,"June 15, 1847",I sat up with such a start that I banged my head on the ceiling.,0.018337036,0,0.21875928,0,0.9029564,1,,,,
SofS,c05,chc05_e19,"August 25, 1847",I know he’d be looking for me if only he knew I still lived.,0.29310322,0,0.2180246,0,0.7703751,1,,,,
SofS,c05,chc05_e5,"August 7, 1847",She sent word to the postmaster to be on the lookout for Michael and to tell him that his sister is alive and in Montreal.,0.42294568,0,0.21794876,0,0.7235608,1,,,,
SofS,c04,chc04_e11,"July 18, 1847","He surprised me with a kiss on the cheek before he left, and said he did not blame me for what had happened to Daniel.",0.111193575,0,0.21717341,0,0.83073604,1,,,,
SofS,c02,chc02_e13,"May 16, 1847","And you’re only a year older than I, Michael Leary.” “A year and a half,” Michael sniffed, as if that made all the difference.",0.25800732,0,0.21693629,0,0.76003057,1,,,,
SofS,c04,chc04_e18,"July 27, 1847",Together she and I moved all the furniture so that we could take the carpets up one by one.,0.79981214,1,0.2166038,0,0.55067915,1,,,,
SofS,c06,chc06_e1,"September 1, 1847","They dined today on beef and pork with vegetables from Mrs. Hall’s garden, a hearty pea soup, bread with butter, and tea with sugar.",0.2513108,0,0.21533652,0,0.7550494,1,,,,
SofS,c05,chc05_e15,"August 20, 1847",One said that Irish girls are little savages who are hopeless with housework and have to be watched every moment.,0.055916883,0,0.21485694,0,0.8449117,1,,,,
SofS,c05,chc05_e9,"August 11, 1847",I reflected a great deal on this and on what I saw when I went there looking for Da.,0.22907206,0,0.21438077,0,0.77521145,1,,,,
SofS,c08,chc08_e9,"November 30, 1847","Mrs. Lyons and I have been carrying on these past few days, keeping the house clean and snug and amusing Lucy with games and songs.",0.7306978,1,0.21349931,0,0.6016366,1,,,,
SofS,c09,chc09_e1,"December 1, 1847","After they had gone, Mrs. Fenton told us the news.",0.6387646,1,0.21312018,0,0.64832723,1,,,,
SofS,c04,chc04_e16,"July 25, 1847","For dinner there was soup, meat, bread, vegetables, relishes, pickles and pudding — but no potatoes.",0.06327788,0,0.21283169,0,0.83603615,1,,,,
SofS,c03,chc03_e3,"June 5, 1847",Connor says that Colleen is covered from head to toe with blotches and that his da sleeps fitfully.,0.03460161,0,0.21247788,0,0.88075453,1,,,,
SofS,c05,chc05_e4,"August 5, 1847","I made my way back to the nuns, who took me in without a word.",0.22581762,0,0.21246491,0,0.7797142,1,,,,
SofS,c02,chc02_e18,"May 23, 1847","She did not press the matter, but I could not stop wondering what the captain had said to him.",0.023268124,0,0.21220171,0,0.8982121,1,,,,
SofS,c03,chc03_e15,"June 21, 1847","So when I saw a look in the captain’s eyes that seemed to me to be one of deep concern for Da, I felt a tremble go through me.",0.13380793,0,0.21169531,0,0.80972034,1,,,,
SofS,c02,chc02_e14,"May 19, 1847",I had fallen asleep and was woken by the calm and silence.,0.07655197,0,0.2115385,0,0.83946645,1,,,,
SofS,c06,chc06_e6,"September 10, 1847","This woman gave Mrs. Hall a large sack of scrap fabric — torn and worn-out items of all kinds — in every colour you can imagine: red and blue and yellow and green, purple and pink.",0.07868463,0,0.21092871,0,0.8163203,1,,,,
SofS,c02,chc02_e3,"May 6, 1847","In the hold, they had to use buckets or the floor.",0.023200091,0,0.20978464,0,0.8851819,1,,,,
SofS,c02,chc02_e13,"May 16, 1847","He said that his ma was so afraid he would be arrested and hanged that she dressed him as a girl and claimed he was her daughter, but that no matter how hard he tried, he could never master a girl’s ways.",0.01869275,0,0.209757,0,0.8967689,1,,,,
SofS,c03,chc03_e3,"June 5, 1847",What if she had fallen ill?,0.008642385,0,0.20961177,0,0.92706734,1,,,,
SofS,c04,chc04_e7,"July 14, 1847",It was only when I saw him pick up a second Bible that it occurred to me what he was up to.,0.28007427,0,0.20955233,0,0.75779665,1,,,,
SofS,c05,chc05_e5,"August 7, 1847","But she only smiled and said that she understood, for she had seven brothers of her own and were she in my place, she would worry too.",0.40223294,0,0.20926628,0,0.7204911,1,,,,
SofS,c02,chc02_e19,"May 24, 1847",Mr. Tattersall is in a stupor.,0.052436236,0,0.20859559,0,0.87267804,1,,,,
SofS,c02,chc02_e18,"May 23, 1847",Mr. Tattersall was up and about this morning and came to services on deck.,0.34019193,0,0.20859033,0,0.7338389,1,,,,
SofS,c05,chc05_e4,"August 5, 1847",I thought about my book all day and wondered what had become of it.,0.058090407,0,0.20843153,0,0.85921335,1,,,,
SofS,c03,chc03_e20,"June 26, 1847","When next I opened my eyes, Michael was lifting Daniel down into Connor’s arms.",0.3601747,0,0.20842853,0,0.76191705,1,,,,
SofS,c08,chc08_e7,"November 20, 1847","This morning, shortly after I had stirred the fire, I heard a noise, a whinny.",0.057740536,0,0.20781808,0,0.8406029,1,,,,
SofS,c02,chc02_e15,"May 20, 1847",We washed and aired the bedding and disposed of the waste.,0.055150997,0,0.20773672,0,0.8438295,1,,,,
SofS,c04,chc04_e5,"July 12, 1847",But nowhere in their midst did I find Da.,0.124580055,0,0.20746376,0,0.8163231,1,,,,
SofS,c04,chc04_e7,"July 14, 1847","At the same time, the boy — for it turned out that it was a boy not much older than I — dropped the bundle he was carrying.",0.0538546,0,0.20743257,0,0.8677345,1,,,,
SofS,c04,chc04_e18,"July 27, 1847","In the end, it was I who felt punished.",0.057850607,0,0.20739792,0,0.8572051,1,,,,
SofS,c09,chc09_e4,"December 4, 1847","She had been wishing she could go, but was reluctant to leave Mrs. Hall.",0.19234207,0,0.20736653,0,0.78528965,1,,,,
SofS,c02,chc02_e22,"May 30, 1847",More people are ill.,0.027401017,0,0.20736074,0,0.87694436,1,0,1,0,1
SofS,c04,chc04_e11,"July 18, 1847","Connor said that he found a man who kept records of the patients, and that it was from this man that he learned that Da and Johanna Leary had died of the fever.",0.13705373,0,0.20722511,0,0.7972049,1,,,,
SofS,c09,chc09_e6,"December 7, 1847",It was all I could do to not stare at it and to keep the pity from my eyes.,0.012039672,0,0.20720139,0,0.9112568,1,,,,
SofS,c05,chc05_e20,"August 26, 1847",I helped Mrs. Hall with the little girls and slept on a clean straw mattress on the floor with a blanket to cover myself.,0.15012105,0,0.20640732,0,0.82032496,1,,,,
SofS,c05,chc05_e8,"August 10, 1847",It is easy to burn a hand or the side of an arm out of carelessness when picking up a heated iron.,0.017288733,0,0.20620994,0,0.898317,1,,,,
SofS,c02,chc02_e14,"May 19, 1847",Mr. Tattersall said that she is deathly afraid of the sea.,0.04073238,0,0.20556453,0,0.87916565,1,,,,
SofS,c07,chc07_e6,"October 11, 1847",I felt such a panic as I stared at the trees around me — they all looked the same.,0.14769594,0,0.20555836,0,0.7910164,1,,,,
SofS,c07,chc07_e8,"October 13, 1847","He told her that she must be strong, if only for Lucy, who is as quiet as can be and as pale as her mother.",0.0877435,0,0.20551771,0,0.8361284,1,,,,
SofS,c03,chc03_e3,"June 5, 1847","Last night as I lay wedged between Ma and Michael, I had an awful worry.",0.052387528,0,0.20427221,0,0.87308955,1,,,,
SofS,c02,chc02_e5,"May 8, 1847","“They are searching for stowaways,” Michael whispered.",0.27924478,0,0.20413303,0,0.73681664,1,,,,
SofS,c05,chc05_e16,"August 21, 1847","She seemed much nicer than the two women I overheard yesterday, and I was glad of the chance to earn my keep while I wait for word from Michael.",0.4453371,0,0.20356719,0,0.70509523,1,,,,
SofS,c04,chc04_e19,"July 28, 1847",He interrupted the fairies when they sang their fairy songs and he was disrespectful enough to demand that they remove his hump as they had removed Lusmore’s.,0.093704306,0,0.20339088,0,0.8198901,1,0,1,0,0
SofS,c06,chc06_e5,"September 6, 1847",I do not think that Mrs. Johnson would last even two days if she changed places with Mrs. Hall.,0.14140555,0,0.20259987,0,0.81956464,1,,,,
SofS,c09,chc09_e9,"December 10, 1847",Would I ever find another employer as kind as Mrs. Hall?,0.07613364,0,0.20179996,0,0.84867144,1,,,,
SofS,c02,chc02_e13,"May 16, 1847","I did not have to ask where he had heard this, for Connor nodded with every word.",0.28113195,0,0.20129395,0,0.77013135,1,,,,
SofS,c05,chc05_e5,"August 7, 1847",It must be from Michael — or from Uncle Liam — for who else could it be?,0.098550856,0,0.20118067,0,0.8462441,1,,,,
SofS,c02,chc02_e2,"May 3, 1847","He says we are better off than some, and this is true.",0.46182624,0,0.20111261,0,0.706273,1,,,,
SofS,c04,chc04_e8,"July 15, 1847",I was very nearly upon him when he bent down and lifted what appeared to be a bundle of rags.,0.07409283,0,0.20099889,0,0.8390823,1,,,,
SofS,c08,chc08_e4,"November 14, 1847",Her face was as black as the sky when a storm strikes.,0.0602044,0,0.19909544,0,0.8384558,1,,,,
SofS,c02,chc02_e6,"May 9, 1847",The fireplace wasn’t as hard to cook on as I feared.,0.16683106,0,0.19825877,0,0.8116858,1,1,0,0,1
SofS,c03,chc03_e20,"June 26, 1847",The sombre look in my face told me that she had passed.,0.052534252,0,0.19821417,0,0.87252617,1,,,,
SofS,c06,chc06_e5,"September 6, 1847","When I returned to the house, Mrs. Hall and Mrs. Lyons had the bread in the bake oven, soup stock on the stove, and had started to prepare the meat for the workmen’s dinner — and were keeping an eye on baby Catherine, who slept in a basket in the corner.",0.384201,0,0.19800532,0,0.72724324,1,,,,
SofS,c03,chc03_e15,"June 21, 1847",He spoke into her ear and kissed her and held her for a moment before she was led away.,0.10104093,0,0.19741426,0,0.8492012,1,,,,
SofS,c02,chc02_e14,"May 19, 1847",That set Mrs. Tattersall to wailing.,0.076876536,0,0.19699195,0,0.85484946,1,,,,
SofS,c07,chc07_e16,"October 31, 1847",He never minded the priests when they scolded him for such talk.,0.01644183,0,0.19642884,0,0.90263987,1,,,,
SofS,c05,chc05_e6,"August 8, 1847",She has been told some charitable family will take her in but wishes to stay with the sisters.,0.26201367,0,0.19591561,0,0.7916563,1,0,1,0,1
SofS,c04,chc04_e16,"July 25, 1847","No matter what I did — washing, scrubbing pots, preparing vegetables — she grumbled at me.",0.02051577,0,0.19544911,0,0.9084112,1,,,,
SofS,c03,chc03_e4,"June 8, 1847",I heard Mr. Kelleher tell Ma that she is feverish.,0.05727948,0,0.19497405,0,0.87422097,1,0,1,0,0
SofS,c04,chc04_e1,"July 3, 1847",Da was taken from us.,0.20843607,0,0.19483796,0,0.82303464,1,,,,
SofS,c08,chc08_e2,"November 6, 1847","When I arose this morning and went down to the kitchen to stir up the fire, I could not see out the kitchen window.",0.050423965,0,0.19471502,0,0.8545237,1,,,,
SofS,c05,chc05_e16,"August 21, 1847",I looked down at the floor and mumbled that I was happy to be offered a position.,0.29317072,0,0.19393335,0,0.7759749,1,,,,
SofS,c08,chc08_e7,"November 20, 1847","Nearing said he would call back for Mrs. Hall after he visited Mrs. Webley, and would take her to Sherbrooke.",0.6416832,1,0.19309027,0,0.66397524,1,,,,
SofS,c08,chc08_e7,"November 20, 1847","Without stopping to protect herself against the cold, she ran out into the yard.",0.014127135,0,0.19208992,0,0.91402453,1,,,,
SofS,c08,chc08_e3,"November 10, 1847",And all the trees — those without leaves and those that are always green — were frosted with snow.,0.1711765,0,0.19189367,0,0.7377834,1,,,,
SofS,c06,chc06_e5,"September 6, 1847",He also picks up little Catherine and rocks her in his arms until she falls asleep.,0.047964312,0,0.19095823,0,0.9010926,1,,,,
SofS,c04,chc04_e3,"July 7, 1847",I was sweeping the upstairs hall (we have all been given chores) when I heard a child cry.,0.11505598,0,0.19064435,0,0.82584506,1,,,,
SofS,c06,chc06_e8,"September 15, 1847","When she learned that Michael had left because he thought I was dead, she hugged me.",0.2501944,0,0.19057232,0,0.81928897,1,,,,
SofS,c07,chc07_e11,"October 19, 1847",What if she had learned that my uncle had died?,0.02780786,0,0.19003832,0,0.9074982,1,,,,
SofS,c03,chc03_e20,"June 26, 1847",I tried my best to stay awake but dozed off.,0.022345616,0,0.18920076,0,0.9092926,1,,,,
SofS,c06,chc06_e4,"September 4, 1847","Fanny appeared a moment later, and I braced myself for some new criticism.",0.124710456,0,0.18919562,0,0.8365206,1,,,,
SofS,c05,chc05_e11,"August 13, 1847",It does not help her case that she looks so ragged.,0.012429801,0,0.1889413,0,0.92302233,1,,,,
SofS,c04,chc04_e21,"July 31, 1847",Now I wish that I had found my tongue and told her exactly what I thought of her Peggy.,0.09500466,0,0.18874891,0,0.8589398,1,,,,
SofS,c09,chc09_e11,"December 13, 1847",Michael is found!,0.2525116,0,0.1883537,0,0.79923236,1,,,,
SofS,c05,chc05_e11,"August 13, 1847",I am sure many think she is diseased.,0.08232749,0,0.1878024,0,0.8590237,1,,,,
SofS,c08,chc08_e2,"November 6, 1847",He took me to the veranda to show me that the snow was so high only on the north side of the house where the kitchen is and on the north side of the barn.,0.43504265,0,0.1877766,0,0.69465667,1,,,,
SofS,c09,chc09_e11,"December 13, 1847",Then she caught sight of us and waved for us to hurry.,0.6224416,1,0.18772991,0,0.6823412,1,,,,
SofS,c05,chc05_e4,"August 5, 1847","Yesterday, after the fire was properly banked and Mrs. Coteau well tucked in her small room behind the kitchen, I hunted in my usual hiding place for my little book.",0.24610294,0,0.18761204,0,0.78802884,1,,,,
SofS,c02,chc02_e12,"May 15, 1847",Who would save us?,0.12181319,0,0.18724231,0,0.8426495,1,,,,
SofS,c02,chc02_e14,"May 19, 1847","’Twas Da, his head was uplifted, and his eyes were closed.",0.032252893,0,0.18639636,0,0.8858169,1,,,,
SofS,c05,chc05_e20,"August 26, 1847","It is scarcely as big as one of the cupboards in Mrs. Johnson’s house, but it seems quite snug.",0.09340243,0,0.18635973,0,0.8468363,1,,,,
SofS,c02,chc02_e13,"May 16, 1847","After services on the deck this morning, I discovered Michael’s secret.",0.22342184,0,0.18549712,0,0.8032133,1,,,,
SofS,c02,chc02_e6,"May 9, 1847","Da said, with a wink, that it must make sure all the young men and young women are where they are supposed to be and not where they should not be.",0.24098,0,0.18500078,0,0.7601551,1,1,0,0,1
SofS,c08,chc08_e8,"November 21, 1847",Nearing came back to get her he told us more about what had happened.,0.4827159,0,0.18496297,0,0.73700064,1,,,,
SofS,c09,chc09_e4,"December 4, 1847","Besides, she added, I was alone in the world, and that wasn’t right.",0.16870439,0,0.18475378,0,0.834758,1,,,,
SofS,c07,chc07_e4,"October 9, 1847",She shows no interest in the doll or the corn-husk horses Lucy and I made for her.,0.11044433,0,0.18462625,0,0.8521422,1,,,,
SofS,c09,chc09_e11,"December 13, 1847",Tears of joy ran down my cheeks.,0.04894863,0,0.18375191,0,0.8734564,1,,,,
SofS,c09,chc09_e11,"December 13, 1847",Fanny was here!,0.16911769,0,0.18363038,0,0.8419347,1,,,,
SofS,c04,chc04_e1,"July 3, 1847",So I left those poor people crying out and ran to another shed in search of Ma.,0.038503192,0,0.18327136,0,0.88414985,1,,,,
SofS,c04,chc04_e21,"July 31, 1847","After the evening meal, while I was elbow deep in soapy water, Mrs. Coteau told me that Mrs. Johnson wished to speak with me.",0.16343471,0,0.18298616,0,0.83155715,1,,,,
SofS,c09,chc09_e2,"December 2, 1847",I was sorry to leave my bed and my little chest of drawers.,0.017501857,0,0.18276972,0,0.9183757,1,,,,
SofS,c04,chc04_e17,"July 26, 1847",I caught sight of Mr. William Johnson for the first time.,0.33938953,0,0.18255667,0,0.7538415,1,,,,
SofS,c04,chc04_e18,"July 27, 1847",I was left to beat them as if they were the most wicked creatures on earth and it had fallen to me to punish them.,0.028013445,0,0.18112844,0,0.87127644,1,,,,
SofS,c08,chc08_e6,"November 19, 1847",The dishes had been washed and cleared away and the floors swept.,0.058178075,0,0.18035156,0,0.8399322,1,,,,
SofS,c04,chc04_e8,"July 15, 1847",I had to bite my tongue to keep from shouting.,0.013998071,0,0.18004437,0,0.92353916,1,,,,
SofS,c04,chc04_e13,"July 20, 1847",I wish Connor would return so that I would have someone I know to talk to.,0.692086,1,0.17954266,0,0.6879863,1,,,,
SofS,c03,chc03_e2,"June 3, 1847",Da had to get Ma and some of the other women to hold her so that Thomas could be taken above for burial.,0.13816936,0,0.17936617,0,0.8305765,1,,,,
SofS,c08,chc08_e7,"November 20, 1847",He and Mr. Hall had been in an accident at the logging camp.,0.18340822,0,0.17847444,0,0.80475736,1,,,,
SofS,c04,chc04_e18,"July 27, 1847",I kept at it until I feared my arms would drop off.,0.026877018,0,0.17810985,0,0.9042197,1,,,,
SofS,c04,chc04_e15,"July 24, 1847","Ma always said that you can no more judge a person at first glance than you can a pudding before you taste it, for people are often not what they seem.",0.04294852,0,0.17796077,0,0.8736622,1,,,,
SofS,c08,chc08_e7,"November 20, 1847","I cannot be sure, but I think she spotted what I had seen — a large bundle in the sleigh.",0.069452845,0,0.17781064,0,0.86334276,1,,,,
SofS,c06,chc06_e7,"September 13, 1847",I don’t know what has come over me.,0.02648713,0,0.17748986,0,0.90886474,1,,,,
SofS,c04,chc04_e6,"July 13, 1847","I ran to him and threw myself at him, never minding the fence that stood as high as my waist between us.",0.050191466,0,0.1770567,0,0.8795683,1,,,,
SofS,c09,chc09_e3,"December 3, 1847","It was the first time Mr. Fenton has said anything to me, for he is a quiet man.",0.21016857,0,0.17697191,0,0.8017362,1,,,,
SofS,c02,chc02_e3,"May 6, 1847",He told her to try for a change to imagine the best instead of the worst.,0.09594001,0,0.17660058,0,0.85738194,1,,,,
SofS,c09,chc09_e3,"December 3, 1847","Mr. Fenton did not stay, for he wanted to return home before dark.",0.120006554,0,0.17634188,0,0.83448076,1,,,,
SofS,c05,chc05_e19,"August 25, 1847","As we walked, he told me his own story.",0.3947997,0,0.1762154,0,0.7662358,1,,,,
SofS,c04,chc04_e5,"July 12, 1847",I repeated his directions to myself as I walked so that I would not forget them.,0.12819079,0,0.17579266,0,0.8320412,1,,,,
SofS,c04,chc04_e11,"July 18, 1847",My heart raced at the sound of the voice.,0.070659995,0,0.17559022,0,0.8704696,1,,,,
SofS,c05,chc05_e1,"August 1, 1847","The kitchen windows, small and set high in the foundation wall, were all open so that we might have some air.",0.5061212,1,0.17552906,0,0.6817928,1,,,,
